wordpress_attachment_id,legacy_url,expected_relative_path,actual_archive_path,filename,mime_type,alt_text,caption,master_asset,derivative_count,referenced_by_content,status,notes
6078,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-57-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-57-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-57-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-57-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
6079,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-58-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-58-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-58-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-58-scaled.jpg,,Onix Data centre sustainable solar farm,Onix Data centre sustainable solar farm,no,20,no,UNUSED,not referenced by scoped content scan
6080,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,,Onix Data Centre's Cutting-Edge Solar Farm: Pioneering Sustainable and Reliable DC Power Maintenance in Healthcare Colocation Services,Onix Data Centre Solar Farm,no,20,no,UNUSED,not referenced by scoped content scan
6124,https://onixdatacentres.com/wp-content/uploads/2023/05/Edem-Scott.jpg,2023/05/Edem-Scott.jpg,2023/05/Edem-Scott.jpg,Edem-Scott.jpg,,,,yes,7,yes,FOUND,
6125,https://onixdatacentres.com/wp-content/uploads/2023/05/Kevin-Opata.jpg,2023/05/Kevin-Opata.jpg,2023/05/Kevin-Opata.jpg,Kevin-Opata.jpg,,,,yes,7,yes,FOUND,
6126,https://onixdatacentres.com/wp-content/uploads/2023/05/Michael-Thompson.jpg,2023/05/Michael-Thompson.jpg,2023/05/Michael-Thompson.jpg,Michael-Thompson.jpg,,,,yes,7,yes,FOUND,
6127,https://onixdatacentres.com/wp-content/uploads/2023/05/Serwaah-Kankam.jpg,2023/05/Serwaah-Kankam.jpg,2023/05/Serwaah-Kankam.jpg,Serwaah-Kankam.jpg,,,,yes,7,yes,FOUND,
6128,https://onixdatacentres.com/wp-content/uploads/2023/05/Stephen-Appiah-Fordjou.jpg,2023/05/Stephen-Appiah-Fordjou.jpg,2023/05/Stephen-Appiah-Fordjou.jpg,Stephen-Appiah-Fordjou.jpg,,,,yes,7,yes,FOUND,
6168,https://onixdatacentres.com/wp-content/uploads/2023/05/aaaaa.png,2023/05/aaaaa.png,2023/05/aaaaa.png,aaaaa.png,,,,yes,7,no,UNUSED,not referenced by scoped content scan
6199,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-fire-suppression-system-copy-1.jpg,2023/05/ONIX-fire-suppression-system-copy-1.jpg,2023/05/ONIX-fire-suppression-system-copy-1.jpg,ONIX-fire-suppression-system-copy-1.jpg,,Data centre fire suppressions,Fire suppression in Onix Data centre,yes,17,yes,FOUND,
6207,https://onixdatacentres.com/wp-content/uploads/2023/05/shield.png,2023/05/shield.png,2023/05/shield.png,shield.png,,,,yes,20,yes,FOUND,
6215,https://onixdatacentres.com/wp-content/uploads/2023/05/Cybersecurity-Act-2020-Act-1038.pdf,2023/05/Cybersecurity-Act-2020-Act-1038.pdf,2023/05/Cybersecurity-Act-2020-Act-1038.pdf,Cybersecurity-Act-2020-Act-1038.pdf,,,,yes,0,yes,FOUND,
6216,https://onixdatacentres.com/wp-content/uploads/2023/05/data-protection-act-2012-act-843.pdf,2023/05/data-protection-act-2012-act-843.pdf,2023/05/data-protection-act-2012-act-843.pdf,data-protection-act-2012-act-843.pdf,,,,yes,0,yes,FOUND,
6217,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,2023/05/ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,2023/05/ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,ONIXDC-ISMS-A1801-Legal-Responsibilities-Policy.pdf,,,,yes,0,yes,FOUND,
6219,https://onixdatacentres.com/wp-content/uploads/2023/05/The-Regulation-of-Investigatory-Powers-Act-2000.pdf,2023/05/The-Regulation-of-Investigatory-Powers-Act-2000.pdf,2023/05/The-Regulation-of-Investigatory-Powers-Act-2000.pdf,The-Regulation-of-Investigatory-Powers-Act-2000.pdf,,,,yes,0,yes,FOUND,
6248,https://onixdatacentres.com/wp-content/uploads/2023/05/CO2.svg,2023/05/CO2.svg,2023/05/CO2.svg,CO2.svg,,,,yes,0,yes,FOUND,
6249,https://onixdatacentres.com/wp-content/uploads/2023/05/Growing-plant.svg,2023/05/Growing-plant.svg,2023/05/Growing-plant.svg,Growing-plant.svg,,,,yes,0,yes,FOUND,
6250,https://onixdatacentres.com/wp-content/uploads/2023/05/Reverse-osmosis.svg,2023/05/Reverse-osmosis.svg,2023/05/Reverse-osmosis.svg,Reverse-osmosis.svg,,,,yes,0,yes,FOUND,
6390,https://onixdatacentres.com/wp-content/uploads/2023/06/Onix-Backup-Power-solutions.jpg,2023/06/Onix-Backup-Power-solutions.jpg,2023/06/Onix-Backup-Power-solutions.jpg,Onix-Backup-Power-solutions.jpg,,"Onix Data Centre in Accra, Ghana with UPS and Generator back up power",Onix Data Centre's robust power backup system,yes,17,yes,FOUND,
6392,https://onixdatacentres.com/wp-content/uploads/2023/06/ONIX-DATA-CENTER-KEELSON-STUDIOS-6-scaled.jpg,2023/06/ONIX-DATA-CENTER-KEELSON-STUDIOS-6-scaled.jpg,2023/06/ONIX-DATA-CENTER-KEELSON-STUDIOS-6-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-6-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
6475,https://onixdatacentres.com/wp-content/uploads/2023/08/CO2-reduction.png,2023/08/CO2-reduction.png,2023/08/CO2-reduction.png,CO2-reduction.png,,,,yes,0,yes,FOUND,
6477,https://onixdatacentres.com/wp-content/uploads/2023/08/ONIX-Cooling-system.png,2023/08/ONIX-Cooling-system.png,2023/08/ONIX-Cooling-system.png,ONIX-Cooling-system.png,,,,yes,0,yes,FOUND,
6478,https://onixdatacentres.com/wp-content/uploads/2023/08/ONIX-sustainability.png,2023/08/ONIX-sustainability.png,2023/08/ONIX-sustainability.png,ONIX-sustainability.png,,,,yes,0,yes,FOUND,
6479,https://onixdatacentres.com/wp-content/uploads/2023/08/solar-power.png,2023/08/solar-power.png,2023/08/solar-power.png,solar-power.png,,,,yes,0,yes,FOUND,
6480,https://onixdatacentres.com/wp-content/uploads/2023/08/Waste-bin-2.png,2023/08/Waste-bin-2.png,2023/08/Waste-bin-2.png,Waste-bin-2.png,,,,yes,0,yes,FOUND,
6481,https://onixdatacentres.com/wp-content/uploads/2023/08/water.png,2023/08/water.png,2023/08/water.png,water.png,,,,yes,0,yes,FOUND,
6583,https://onixdatacentres.com/wp-content/uploads/2023/08/LeornardMcKinlay.jpg,2023/08/LeornardMcKinlay.jpg,2023/08/LeornardMcKinlay.jpg,LeornardMcKinlay.jpg,,,,yes,0,yes,FOUND,
6730,https://onixdatacentres.com/wp-content/uploads/2023/10/Samuel-Polley.jpeg,2023/10/Samuel-Polley.jpeg,2023/10/Samuel-Polley.jpeg,Samuel-Polley.jpeg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
6739,https://onixdatacentres.com/wp-content/uploads/2023/10/Mamadou-KEBE.jpeg,2023/10/Mamadou-KEBE.jpeg,2023/10/Mamadou-KEBE.jpeg,Mamadou-KEBE.jpeg,,,,yes,0,yes,FOUND,
6769,https://onixdatacentres.com/wp-content/uploads/2023/10/Bara-Awa-Fall.jpeg,2023/10/Bara-Awa-Fall.jpeg,2023/10/Bara-Awa-Fall.jpeg,Bara-Awa-Fall.jpeg,,,,yes,0,yes,FOUND,
6790,https://onixdatacentres.com/wp-content/uploads/2023/11/IMS-Simplified.pdf,2023/11/IMS-Simplified.pdf,2023/11/IMS-Simplified.pdf,IMS-Simplified.pdf,,,,yes,0,yes,FOUND,
6829,https://onixdatacentres.com/wp-content/uploads/2023/11/Brett-Tucker.jpeg,2023/11/Brett-Tucker.jpeg,2023/11/Brett-Tucker.jpeg,Brett-Tucker.jpeg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
6839,https://onixdatacentres.com/wp-content/uploads/2023/11/1615925299725.jpeg,2023/11/1615925299725.jpeg,2023/11/1615925299725.jpeg,1615925299725.jpeg,,,,yes,0,yes,FOUND,
6871,https://onixdatacentres.com/wp-content/uploads/2023/11/cloud-storage-banner-background-Large.jpeg,2023/11/cloud-storage-banner-background-Large.jpeg,2023/11/cloud-storage-banner-background-Large.jpeg,cloud-storage-banner-background-Large.jpeg,,,"Cloud storage banner background, remixed from public domain by Nasa",yes,0,no,UNUSED,not referenced by scoped content scan
6873,https://onixdatacentres.com/wp-content/uploads/2023/11/Header-background.png,2023/11/Header-background.png,2023/11/Header-background.png,Header-background.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
6875,https://onixdatacentres.com/wp-content/uploads/2023/11/Frame-1.png,2023/11/Frame-1.png,2023/11/Frame-1.png,Frame-1.png,,,,yes,0,yes,FOUND,
6882,https://onixdatacentres.com/wp-content/uploads/2023/11/cloud-storage-background-remixed-from-public-domain-by-nasa-Large.jpeg,2023/11/cloud-storage-background-remixed-from-public-domain-by-nasa-Large.jpeg,2023/11/cloud-storage-background-remixed-from-public-domain-by-nasa-Large.jpeg,cloud-storage-background-remixed-from-public-domain-by-nasa-Large.jpeg,,,"Cloud storage background, remixed from public domain by Nasa",yes,0,no,UNUSED,not referenced by scoped content scan
6886,https://onixdatacentres.com/wp-content/uploads/2023/11/standard-quality-control-collage-concept-Large.jpeg,2023/11/standard-quality-control-collage-concept-Large.jpeg,2023/11/standard-quality-control-collage-concept-Large.jpeg,standard-quality-control-collage-concept-Large.jpeg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7004,https://onixdatacentres.com/wp-content/uploads/2024/02/Kevin-Opata.jpg,2024/02/Kevin-Opata.jpg,2024/02/Kevin-Opata.jpg,Kevin-Opata.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7005,https://onixdatacentres.com/wp-content/uploads/2024/02/Michael-Offei-Thompson.jpg,2024/02/Michael-Offei-Thompson.jpg,2024/02/Michael-Offei-Thompson.jpg,Michael-Offei-Thompson.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7007,https://onixdatacentres.com/wp-content/uploads/2024/02/Stephen-Appiah-Fordjour.jpg,2024/02/Stephen-Appiah-Fordjour.jpg,2024/02/Stephen-Appiah-Fordjour.jpg,Stephen-Appiah-Fordjour.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7008,https://onixdatacentres.com/wp-content/uploads/2024/02/Yen-Choi.jpg,2024/02/Yen-Choi.jpg,2024/02/Yen-Choi.jpg,Yen-Choi.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7009,https://onixdatacentres.com/wp-content/uploads/2024/02/Edem-Scott-image.jpg,2024/02/Edem-Scott-image.jpg,2024/02/Edem-Scott-image.jpg,Edem-Scott-image.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7010,https://onixdatacentres.com/wp-content/uploads/2024/02/Serwaa-Kankam-image.jpg,2024/02/Serwaa-Kankam-image.jpg,2024/02/Serwaa-Kankam-image.jpg,Serwaa-Kankam-image.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7068,https://onixdatacentres.com/wp-content/uploads/2021/10/ONIX-logo-png.png,2021/10/ONIX-logo-png.png,2021/10/ONIX-logo-png.png,ONIX-logo-png.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7095,https://onixdatacentres.com/wp-content/uploads/2024/03/placeholder.png,2024/03/placeholder.png,2024/03/placeholder.png,placeholder.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7162,https://onixdatacentres.com/wp-content/uploads/2024/03/imagebox2.jpg,2024/03/imagebox2.jpg,2024/03/imagebox2.jpg,imagebox2.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7166,https://onixdatacentres.com/wp-content/uploads/2024/03/pattern1.jpg,2024/03/pattern1.jpg,2024/03/pattern1.jpg,pattern1.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7167,https://onixdatacentres.com/wp-content/uploads/2024/03/franck-v-512278-unsplash.jpg,2024/03/franck-v-512278-unsplash.jpg,2024/03/franck-v-512278-unsplash.jpg,franck-v-512278-unsplash.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7168,https://onixdatacentres.com/wp-content/uploads/2024/03/hin-bong-yeung-210244-unsplash.jpg,2024/03/hin-bong-yeung-210244-unsplash.jpg,2024/03/hin-bong-yeung-210244-unsplash.jpg,hin-bong-yeung-210244-unsplash.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7169,https://onixdatacentres.com/wp-content/uploads/2024/03/zhang-kaiyv-411983-unsplash.jpg,2024/03/zhang-kaiyv-411983-unsplash.jpg,2024/03/zhang-kaiyv-411983-unsplash.jpg,zhang-kaiyv-411983-unsplash.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7230,https://onixdatacentres.com/wp-content/uploads/2024/03/Images-collage-2.png,2024/03/Images-collage-2.png,2024/03/Images-collage-2.png,Images-collage-2.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7281,https://onixdatacentres.com/wp-content/uploads/2024/04/Images-collage-3.png,2024/04/Images-collage-3.png,2024/04/Images-collage-3.png,Images-collage-3.png,,,,yes,0,yes,FOUND,
7716,https://onixdatacentres.com/wp-content/uploads/2024/06/pexels-luis-gomes-166706-546819.jpg,2024/06/pexels-luis-gomes-166706-546819.jpg,2024/06/pexels-luis-gomes-166706-546819.jpg,pexels-luis-gomes-166706-546819.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7747,https://onixdatacentres.com/wp-content/uploads/2024/06/VPN_ILLUSTRATION.png,2024/06/VPN_ILLUSTRATION.png,2024/06/VPN_ILLUSTRATION.png,VPN_ILLUSTRATION.png,,,,yes,0,yes,FOUND,
7755,https://onixdatacentres.com/wp-content/uploads/2024/06/Server-rack-illustration.png,2024/06/Server-rack-illustration.png,2024/06/Server-rack-illustration.png,Server-rack-illustration.png,,,,yes,0,yes,FOUND,
7757,https://onixdatacentres.com/wp-content/uploads/2024/06/Cost-illustration.png,2024/06/Cost-illustration.png,2024/06/Cost-illustration.png,Cost-illustration.png,,,,yes,0,yes,FOUND,
7764,https://onixdatacentres.com/wp-content/uploads/2024/06/VM-website-header.jpg,2024/06/VM-website-header.jpg,2024/06/VM-website-header.jpg,VM-website-header.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7768,https://onixdatacentres.com/wp-content/uploads/2024/06/pexels-divinetechygirl-1181354-Large.jpeg,2024/06/pexels-divinetechygirl-1181354-Large.jpeg,2024/06/pexels-divinetechygirl-1181354-Large.jpeg,pexels-divinetechygirl-1181354-Large.jpeg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7826,https://onixdatacentres.com/wp-content/uploads/2024/07/Razak-Awudulai-image-1.jpg,2024/07/Razak-Awudulai-image-1.jpg,2024/07/Razak-Awudulai-image-1.jpg,Razak-Awudulai-image-1.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
7877,https://onixdatacentres.com/wp-content/uploads/2024/07/Onix-logo-white.png,2024/07/Onix-logo-white.png,2024/07/Onix-logo-white.png,Onix-logo-white.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8110,https://onixdatacentres.com/wp-content/uploads/2024/11/Post-4.jpg,2024/11/Post-4.jpg,2024/11/Post-4.jpg,Post-4.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8114,https://onixdatacentres.com/wp-content/uploads/2024/11/modern-data-center-providing-cloud-services-enabling-businesses-access-computing-resources-storage-demand-internet-server-room-infrastructure-3d-render-animation_482257-65963.jpg,2024/11/modern-data-center-providing-cloud-services-enabling-businesses-access-computing-resources-storage-demand-internet-server-room-infrastructure-3d-render-animation_482257-65963.jpg,2024/11/modern-data-center-providing-cloud-services-enabling-businesses-access-computing-resources-storage-demand-internet-server-room-infrastructure-3d-render-animation_482257-65963.jpg,modern-data-center-providing-cloud-services-enabling-businesses-access-computing-resources-storage-demand-internet-server-room-infrastructure-3d-render-animation_482257-65963.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8118,https://onixdatacentres.com/wp-content/uploads/2024/11/Onix-blog-background-.jpg,2024/11/Onix-blog-background-.jpg,2024/11/Onix-blog-background-.jpg,Onix-blog-background-.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8134,https://onixdatacentres.com/wp-content/uploads/2024/11/Onix-blog-background-2.jpg,2024/11/Onix-blog-background-2.jpg,2024/11/Onix-blog-background-2.jpg,Onix-blog-background-2.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8279,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder.png,2024/11/placeholder.png,2024/11/placeholder.png,placeholder.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8280,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-1.png,2024/11/placeholder-1.png,2024/11/placeholder-1.png,placeholder-1.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8281,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-2.png,2024/11/placeholder-2.png,2024/11/placeholder-2.png,placeholder-2.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8282,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-3.png,2024/11/placeholder-3.png,2024/11/placeholder-3.png,placeholder-3.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8283,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-4.png,2024/11/placeholder-4.png,2024/11/placeholder-4.png,placeholder-4.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8284,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-5.png,2024/11/placeholder-5.png,2024/11/placeholder-5.png,placeholder-5.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8345,https://onixdatacentres.com/wp-content/uploads/2024/11/Feedback-image.jpg,2024/11/Feedback-image.jpg,2024/11/Feedback-image.jpg,Feedback-image.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8364,https://onixdatacentres.com/wp-content/uploads/2024/11/robin-spielmann-591331-unsplash.jpg,2024/11/robin-spielmann-591331-unsplash.jpg,2024/11/robin-spielmann-591331-unsplash.jpg,robin-spielmann-591331-unsplash.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8365,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-6.png,2024/11/placeholder-6.png,2024/11/placeholder-6.png,placeholder-6.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8366,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-7.png,2024/11/placeholder-7.png,2024/11/placeholder-7.png,placeholder-7.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8367,https://onixdatacentres.com/wp-content/uploads/2024/11/placeholder-8.png,2024/11/placeholder-8.png,2024/11/placeholder-8.png,placeholder-8.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8404,https://onixdatacentres.com/wp-content/uploads/2024/12/Onix-tiers.png,2024/12/Onix-tiers.png,2024/12/Onix-tiers.png,Onix-tiers.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8688,https://onixdatacentres.com/wp-content/uploads/2025/03/Samuel-Osew.jpeg,2025/03/Samuel-Osew.jpeg,2025/03/Samuel-Osew.jpeg,Samuel-Osew.jpeg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8768,https://onixdatacentres.com/wp-content/uploads/2025/04/Onix-Data-Centre-Brochure-2025-.pdf,2025/04/Onix-Data-Centre-Brochure-2025-.pdf,2025/04/Onix-Data-Centre-Brochure-2025-.pdf,Onix-Data-Centre-Brochure-2025-.pdf,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8830,https://onixdatacentres.com/wp-content/uploads/2025/05/IMS-SIMPLIFIED-12-May-2025.pdf,2025/05/IMS-SIMPLIFIED-12-May-2025.pdf,2025/05/IMS-SIMPLIFIED-12-May-2025.pdf,IMS-SIMPLIFIED-12-May-2025.pdf,,,,yes,0,yes,FOUND,
8919,https://onixdatacentres.com/wp-content/uploads/2025/06/Samuel-Osew-Kwatia.png,2025/06/Samuel-Osew-Kwatia.png,2025/06/Samuel-Osew-Kwatia.png,Samuel-Osew-Kwatia.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
8939,https://onixdatacentres.com/wp-content/uploads/2025/06/Samuel-Polley-image-1.png,2025/06/Samuel-Polley-image-1.png,2025/06/Samuel-Polley-image-1.png,Samuel-Polley-image-1.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9076,https://onixdatacentres.com/wp-content/uploads/2025/07/Data-ico.png,2025/07/Data-ico.png,2025/07/Data-ico.png,Data-ico.png,,,,yes,0,yes,FOUND,
9181,https://onixdatacentres.com/wp-content/uploads/2025/08/2149370100.jpg,2025/08/2149370100.jpg,2025/08/2149370100.jpg,2149370100.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9182,https://onixdatacentres.com/wp-content/uploads/2025/08/2149370127.jpg,2025/08/2149370127.jpg,2025/08/2149370127.jpg,2149370127.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9204,https://onixdatacentres.com/wp-content/uploads/2025/08/2149601528.jpg,2025/08/2149601528.jpg,2025/08/2149601528.jpg,2149601528.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9237,https://onixdatacentres.com/wp-content/uploads/2025/08/12961.jpg,2025/08/12961.jpg,2025/08/12961.jpg,12961.jpg,,,,yes,0,yes,FOUND,
9271,https://onixdatacentres.com/wp-content/uploads/2025/08/b1.png,2025/08/b1.png,2025/08/b1.png,b1.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9272,https://onixdatacentres.com/wp-content/uploads/2025/08/b2.png,2025/08/b2.png,2025/08/b2.png,b2.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9458,https://onixdatacentres.com/wp-content/uploads/2025/08/Sitting-in-the-office.jpg,2025/08/Sitting-in-the-office.jpg,2025/08/Sitting-in-the-office.jpg,Sitting-in-the-office.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9487,https://onixdatacentres.com/wp-content/uploads/2025/08/2150167356.jpg,2025/08/2150167356.jpg,2025/08/2150167356.jpg,2150167356.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9643,https://onixdatacentres.com/wp-content/uploads/2021/11/Linx-hero-header-image.png,2021/11/Linx-hero-header-image.png,2021/11/Linx-hero-header-image.png,Linx-hero-header-image.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9644,https://onixdatacentres.com/wp-content/uploads/2021/11/LINX_Accra_Logo_Colour_White1.png,2021/11/LINX_Accra_Logo_Colour_White1.png,2021/11/LINX_Accra_Logo_Colour_White1.png,LINX_Accra_Logo_Colour_White1.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9646,https://onixdatacentres.com/wp-content/uploads/2021/11/Linx-at-onix.png,2021/11/Linx-at-onix.png,2021/11/Linx-at-onix.png,Linx-at-onix.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9712,https://onixdatacentres.com/wp-content/uploads/elementor/screenshots/Elementor-post-screenshot_9702_2025-11-09-15-26-18_1500bc24.png,elementor/screenshots/Elementor-post-screenshot_9702_2025-11-09-15-26-18_1500bc24.png,elementor/screenshots/Elementor-post-screenshot_9702_2025-11-09-15-26-18_1500bc24.png,Elementor-post-screenshot_9702_2025-11-09-15-26-18_1500bc24.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9724,https://onixdatacentres.com/wp-content/uploads/2025/11/Onix-network.png,2025/11/Onix-network.png,2025/11/Onix-network.png,Onix-network.png,,,,yes,0,yes,FOUND,
9748,https://onixdatacentres.com/wp-content/uploads/2025/11/Membership.png,2025/11/Membership.png,2025/11/Membership.png,Membership.png,,,,yes,0,yes,FOUND,
9762,https://onixdatacentres.com/wp-content/uploads/2025/11/mouse-pointer-click.svg,2025/11/mouse-pointer-click.svg,2025/11/mouse-pointer-click.svg,mouse-pointer-click.svg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9764,https://onixdatacentres.com/wp-content/uploads/2025/11/Line.png,2025/11/Line.png,2025/11/Line.png,Line.png,,,,yes,0,yes,FOUND,
9770,https://onixdatacentres.com/wp-content/uploads/2025/11/Peering-background.png,2025/11/Peering-background.png,2025/11/Peering-background.png,Peering-background.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9772,https://onixdatacentres.com/wp-content/uploads/2025/11/Peering-Siagram-1.png,2025/11/Peering-Siagram-1.png,2025/11/Peering-Siagram-1.png,Peering-Siagram-1.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
6447,https://onixdatacentres.com/wp-content/uploads/2023/08/ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,2023/08/ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,2023/08/ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-36.jpg,,,,yes,0,no,UNUSED,not referenced by scoped content scan
6450,https://onixdatacentres.com/wp-content/uploads/2023/08/ONIX-blog-1.jpg,2023/08/ONIX-blog-1.jpg,2023/08/ONIX-blog-1.jpg,ONIX-blog-1.jpg,,Harnessing Solar Power: A Sustainable Data Centre Solution at Onix,Harnessing Solar Power: A Sustainable Data Centre Solution at Onix,yes,0,no,UNUSED,not referenced by scoped content scan
6453,https://onixdatacentres.com/wp-content/uploads/2023/08/ONIX-blog-v2.jpg,2023/08/ONIX-blog-v2.jpg,2023/08/ONIX-blog-v2.jpg,ONIX-blog-v2.jpg,,Harnessing Solar Power: A Sustainable Data Centre Solution at Onix,Harnessing Solar Power: A Sustainable Data Centre Solution at Onix,yes,0,yes,FOUND,
9775,https://onixdatacentres.com/wp-content/uploads/2025/11/Onix-Peering-Image.png,2025/11/Onix-Peering-Image.png,2025/11/Onix-Peering-Image.png,Onix-Peering-Image.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9776,https://onixdatacentres.com/wp-content/uploads/2025/11/Data-iimage.png,2025/11/Data-iimage.png,2025/11/Data-iimage.png,Data-iimage.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9777,https://onixdatacentres.com/wp-content/uploads/2025/11/Onix-data-image.png,2025/11/Onix-data-image.png,2025/11/Onix-data-image.png,Onix-data-image.png,,,,yes,0,yes,FOUND,
9869,https://onixdatacentres.com/wp-content/uploads/2025/11/Linx-Peering.png,2025/11/Linx-Peering.png,2025/11/Linx-Peering.png,Linx-Peering.png,,,,yes,0,yes,FOUND,
9919,https://onixdatacentres.com/wp-content/uploads/2025/11/Linx-Hero-Image.webp,2025/11/Linx-Hero-Image.webp,2025/11/Linx-Hero-Image.webp,Linx-Hero-Image.webp,,,,yes,0,no,UNUSED,not referenced by scoped content scan
9923,https://onixdatacentres.com/wp-content/uploads/2025/11/Onix-Peering.webp,2025/11/Onix-Peering.webp,2025/11/Onix-Peering.webp,Onix-Peering.webp,,,,yes,0,no,UNUSED,not referenced by scoped content scan
